Speaker	Utterance	Emotion	Sentiment
rosesh	"हन् खून् बह रह थ धेर् सर। वो केह् भि र्ह थ ""ऊ मा, ऊ मा"" मैन् उस्से पूछ ""भै सहब् आप्को दर्द् हो रह है क्य?"""	neutral	neutral
indu	"हन् तो उस्ने क्य कह कि ""नहिन् नहिन् मैन् तो ऊ मा ऊ मा ऐसे हि कर् रह हुन्, मेरि बिवि क नाम् है न उसे यद् कर् रह हुन्"""	neutral	neutral
maya	अरे स्तोप् इत् इन्द्रवदन्! अन्द् प्लेअसे एवेर्योने हन् यह् बात् किसि को पत नहिन् चल्ने चहिए। मोनिश!	neutral	neutral
monish	किसि को नहि मत्लब्, बुइल्दिन्ग् वलोन् को भि नहिन्?	neutral	neutral
maya	तुम्ने बुइल्दिन्ग् मेइन् से किसि को बतयि है यह् बात्?	neutral	neutral
monish	नहिन् नहिन् मुम्म्य् जि, खस् किसि को नहिन्। वो मेइन् सत्वेन् मले पेर् गै थि न प्रतिभ औन्त्य् के पस्स्, दहि मन्ग् ने? तो उन्हि को बत दिय बुस् थोद स।	neutral	neutral
maya	होव् चोउल्द् योउ दो थिस् मोनिश? तुम्ने प्रतिभ के पस्स् दहि मन्ग? इ मेअन् य तो मिद्द्ले च्लस्सियत् कि हद् है!	neutral	neutral
rosesh	मोम्म भभि ने मेरे अच्चिदेन्त् के बरे मेइन् बत दिय, उस्के लिये तु दतिये!	neutral	neutral
monish	"रोसेश् भैय, पुर नहिन् बतय थ। वो बुस् औन्त्य् ने पूछ कि ""घर् मेइन् सब् कैसे हैन्?"" तो मैने कह कि रोसेश् भैय से एक् छोत स अच्चिदेन्त् हो गय है बुस्!"	neutral	neutral
maya	"योउ अरे अमज़िन्ग् मोनिश! घर् मेइन् सब् कैसे हैन् के जवब् मेइन् ""एक् छोत स अच्चिदेन्त् कर् दिय है"" कैसे केह् सक्ति हो तुम् यह्?"	neutral	neutral
indu	"अरे वह् मैय जब् कोइ तुम्से पुच्त है कि मोनिश कैसि है तो तुम् उस्क पुर बिओदत नहिन् बतति? ""ओह् हि सरित योउ क्नोव् होव् मोनिश इस्! चेविन्ग् गुम् को बिचरि चिन्गम् खति है, इचे च्रेअम् स्तिच्क्स् जम कर् कर् के उन्के फोतो फ़्रमे बनति है, त्व् शोव्रूम् के बहर् खदे होकर् के मुफ़्त् मेइन् त्व् देख्ति है वह् भि ३०-४०।"""	neutral	neutral
monish	मुम्म्य् जि। मुम्म्य् जि,मैने कभि ऐसे त्व् नहिन् देख थ। वैसे इदेअ बुर नहिन् है।	neutral	neutral
sahil	वेर्य् गूद् अब् कल् रोसेश् को देख्न तुम् त्व् पेर् जब् पोलिचे उस्को यहन् से गिर्फ़्तर् कर्के ले जयेगि न तो वह् जरुर् आएग त्व् पेर्।	neutral	neutral
maya	"ओह् म्य् गोद्! वो प्रतिभ क हुस्बन्द् तो नेव्स् चन्नेल् मेइन् काम् कर्त है! चन् योउ इमगिने थे हेअद्लिनेस्? ""मषूर् सोचिअल् अच्तिविस्त् मय सरभै क बेत, उभर्त हुअ अच्तोर्/पोएत् रोसेश् सरभै गिरफ़्तार्!"""	neutral	neutral
rosesh	मेइन् गिरफ़्तार् तो होइ जौन्ग मोम्म!	neutral	neutral
maya	नहि नहि प्लेअसे ऐस मत् बोलो बब्य्॥	neutral	neutral
rosesh	कैसे न बोलुन्? वहन् लोग् जम होकर् के पीत् रहे थे मुझे!	neutral	neutral
indu	अरे वह् यह् बात् तुने मुझ्से क्युन् चुपै लुचे?	neutral	neutral
monish	रोसेश् भैय, पुब्लिच् ने आप्को बहुत् धोय?	neutral	neutral
maya	अस्सौल्त् किय मोनिश। धोय इस् तोतल्ल्य् जुस्त् सदक् चाप्	neutral	neutral
sahil	एक्ष्चुसे मे गुय्स् उस्से कोइ बोलने क मौक देग? बोलो रोसेश्	neutral	neutral
rosesh	"हुअ ऐसे कि पुब्लिच् जब् मुझे मार् रहि थि मैन् ""ओउच् ओउच्"" कर्के भग् रह थ। उसि मेइन् से अचनक् किसि ने कह ई""पोलिचे को बुलओ!"" और् उन्होने मेर वल्लेत् भि छिन् लिय मोम्म!"	neutral	neutral
maya	वल्लेत् मेइन् क्य थ स्वीत्य्?	neutral	neutral
rosesh	"कुछ् पैसे और् मेरि नै कवित ""भूत् कभि दधि नहिन् बनत"""	neutral	neutral
indu	अरे बाप् रे मय फ़िर् तो इस्को पोलिचे फ़तक् से धुन्ध् निकल् लेगि! क्युन्कि ऐसे तित्ले वलि कवित लिखने वल तो दुनिय मेइन् सिर्फ़् एक् हि आदमि है	neutral	neutral
maya	विल्ल् योउ सवे थे सर्चस्म् इन्द्रवदन्? प्लेअसे दो सोमेथिन्ग्! कुच् करो न! वह् तुम्हर दोस्त् है न वह् म्ल?	neutral	neutral
indu	मन्नुभै मर्फ़तिअ?	neutral	neutral
maya	हन् वहि वहि। उन्से ज कर् के बात् करो। जुस्त् एक्ष्प्लैन् थे सितुअतिओन् तो हिम्। तेल्ल् हिम् कुछ् करे वो। यहन् खदे क्य हो जओ!	neutral	neutral
 
indravardhan	हह रोसेश्॥। ये सब् क्य चल् रह है ह	neutral	neutral
rosesh	दद्॥ ब्रेअक्फ़स्त् बननेमे मेरि हेल्प् किजिये न	neutral	neutral
indravardhan	मोनिश ने भि तो खुच् बनके भेज होग?	neutral	neutral
rosesh	मोनिश भबि ने भेल् बनै थि॥। जल् गै	neutral	neutral
indravardhan	भेल् कैसे जल दि मोनिश ने!?	neutral	neutral
rosesh	सहिल् भै॥। उन्होने कह चुल्हे मेइन् जय् ये भेल्	neutral	neutral
indravardhan	ह्वा!	neutral	neutral
indravardhan	सहिल् ये सब् क्य है!?	neutral	neutral
sahil	अफ़्रिचन् चत् जिन्दबद्	neutral	neutral
sahil	मोम् क फोने अय थ॥, मोम् पूच् रहिति कि और् क्य हो रह है सहिल्॥। तो मैने कह लिफ़े मे बन्द् बाज् रह है॥। तो ये॥।	neutral	neutral
indravardhan	तो अब् इसे बन्द् भि तो कर्वओ	neutral	neutral
sahil	"मैने कोशिश् कि तो मोनिश ने कह, ""सहिल्, अब् बज रहे है तो थोदि देर् बज्ने दो न"""	neutral	neutral
indravardhan	वाह् वाह्॥। वाह् वसुलदेवि वाह्	neutral	neutral
sahil	और् सुनिये मोनिश ने क्य कह॥ कि आज् हि रोसेश् कि शादि कर दो	neutral	neutral
rosesh	क्य!	neutral	neutral
sahil	क्युकि शादि मेइन् बन्द् क खर्च बच् जएग	neutral	neutral
indravardhan	ओकय् ओकय् अब्॥।	neutral	neutral
 
babu	सो बोय्स्, क्य हुकुम् है!?	neutral	neutral
indravardhan	हेहे॥। बबु जि वो॥। मुझ्से जर॥। आप्कि बात् समझ्ने मेइन् जलति हो गै	neutral	neutral
sahil	जयन्त् उन्च्ले जो 'ऊ-लल' कह तो दद् सम्झे कि 'ऊ-लल' क मत्लब्॥। आ॥। वो होत है॥।	neutral	neutral
dushyant	दान्दिय रास्	neutral	neutral
babu	ओह्ह्ह्॥। सो इस्क मत्लब् है कि सब् लद्के लद्के दान्दिय रास् खेल्न चहते है	neutral	neutral
indravardhan	नहि नहि॥। आप् लोगोन्को ओब्जेच्तिओन् न हो तो आप् भि हुमरे साथ् दान्दिय रास् खेल् सक्ते है	neutral	neutral
dushyant	हा॥। कन्चन् मेरि पर्त्नेर्!	neutral	neutral
sahil	अरय् दुश्यन्त्॥। दद् क्य कर् रहे है आप्!	neutral	neutral
sahil	हुम् आप्से मफ़ि मन्ग्न चहते है॥। हुम् लोगोन्ने आप्क वक़्त् बर्बद् किय	neutral	neutral
babu	इत्स् ओक् स्वीतिए॥	neutral	neutral
babu	गिर्ल्स्॥।	neutral	neutral
sahil	फेव्॥।	neutral	neutral
sahil	तो॥। उम्म्॥। थन्क्स्॥	neutral	neutral
babu	वेल्चोमे॥। हेहेहे	neutral	neutral
sahil	थन्क् योउ वेर्य् मुच्॥। हह॥।	neutral	neutral
babu	ओह्ह्॥। दोन्'त् बोथेर् स्वीथेअर्त्॥।	neutral	neutral
indravardhan	सहिल्॥। ब्य् ए-ब्ये बोल्के देख्॥	neutral	neutral
sahil	तो॥ उम्॥ ब्ये-ब्ये	neutral	neutral
babu	ब्यीए	neutral	neutral
sahil	हुम् लोगोन् मेइन् ब्ये-ब्ये कर्ने के बाद्, चले जते है	neutral	neutral
babu	हुम् लोगोन् मेइन् पूर पय्मेन्त् लेने के बाद् चले जते है	neutral	neutral
rosesh	पय्मेन्त्?	neutral	neutral
babu	२८।६००॥। इन्च्लुदिन्ग् अल्ल् तक्षेस्	neutral	neutral
sahil	उम्म्॥। आह्॥ एक्ष्चुसे मे॥। आअ॥। लेकिन् हुम् लोगोने आप् क शोव् तो चन्चेल् किय है न	neutral	neutral
babu	हा, लेकिन् जयन्त् के इन्सिस्त् कर्ने पर् हुम् एक् शोव् चन्चेल् कर् के यह आए है॥। तो॥। हेह्॥। पय्मेन्त् तो आप् को कर्नि पदेगि॥ हहह	neutral	neutral
sahil	२८,६००!	neutral	neutral
indravardhan	वेल्ल्॥। सहिल्॥। इ थिन्क्॥ उम्॥।	neutral	neutral
dushyant	हा	neutral	neutral
indravardhan	हा	neutral	neutral
sahil	"अरय् मेरि ऊर् देख् कर् ""हा, हा"", क्य कर् रहे हे आप् लोग्॥। २८,०००॥। आप् कुच् चोन्चेस्सिओन् देन्गि?"	neutral	neutral
babu	नो	neutral	neutral
indravardhan	मय॥। ष्ह्ह्	neutral	neutral
indravardhan	हा, बोलो मय॥ हुम्॥ हुम् लोग् तो सब्॥। हह॥ यह घर् मेइन् हि बैथे है, बात् चीत् कर् रहे है और् क्य॥। कैसि चल् रहि है तुम्हरि वो नरे॥॥ चन्चेल् हो गै॥॥ अछ॥। कोइ बात् नहि, हुम् लोग्॥। हुम् लोग् तो सब् यहि है॥। हा आ जओ घर्॥। हह	neutral	neutral
sahil	अरय्॥ऽरय् आज् जओ क्य!	neutral	neutral
sahil	ओये॥। उथिये उथिये	neutral	neutral
babu	लेकिन् हुमरि पय्मेन्त्?	neutral	neutral
sahil	मै आप्को नीचे चेक़ुए लिख् कर् देत हु॥ खूलि हव मेइन्, चलिये!	neutral	neutral
babu	खुलि हव मेइन्?	neutral	neutral
sahil	चलिये प्लेअसे!॥। चलिये॥।	neutral	neutral
indravardhan	हाअ॥। हह॥। अब् बोलो मय॥। अछ क्य हुअ मल्विक कि अवज् बैथ् गै॥॥ नतुरल्ल्य् वो तो बैथ्नि हि थि॥। एक् तो उस्कि अवज् वेअक् है, उपर् से नरे बजि कर्ने चलि थि॥। हह॥। 	neutral	neutral
indravardhan	तुम् कह हो इस् वक़्त्॥॥हुमरि घर् कि लिफ़्त् मेइन्!॥॥ अछ मय॥। तुम् लिफ़्त् मेइन् से बोल् रहि हो॥। इसिलिये मेइन् सोचु कि तुम्हरि अवज् क्यु फ़त् रहि है॥। क्य?॥। मेरि अवज् क्यु फ़तेगि भल	neutral	neutral
babu	ओह्ह् म्य् गोद्, आप् ये क्य कर रहे है॥। मेरे पैसे कब् दे रहे है मुझे बतैये	neutral	neutral
sahil	अरय् आप् समझ्नेकि कोशिश् कि जिये, मेरि विफ़े आ रहि है 	neutral	neutral
indravardhan	इस्कि तो विफ़े आ रहि है॥॥ मेरि विफ़े आ रहि है!॥। हात् जोद्त हु बबु जि॥। आप् इन्हे चुप लिजिये प्लेअसे	neutral	neutral
babu	व्हत् अरे योउ सयिन्ग्?	neutral	neutral
dushyant	यहि कि, आप् इन्हे चुप दिजिये	neutral	neutral
sahil	मेर दिवोर्चे हो जएग	neutral	neutral
indravardhan	हह॥। फ़िर् तो मय बदि खुस् होगि न	neutral	neutral
sahil	अछ॥। मोम् औरतोन्के शोशन् के खिलफ़् नरे लग कर् आ रहि है॥। अगर् ये सब् देख् लेगि न तो आप् मर् जएन्गे	neutral	neutral
indravardhan	मै हत् जोद्त हु बबु जि॥। उम्म्॥। ३०,००० रुपये ये दे देग	neutral	neutral
babu	ओह्ह्॥ हेहेहे	neutral	neutral
indravardhan	आप् प्लेअसे अन्दर् चुप दिजिये इन्को, और् आप् भि जैये, प्लेअसे, प्लेअसे, प्लेअसे	neutral	neutral
rosesh	हा इन्हे दद्द्य् के बेद्रूम् मेइन् चुप दिजिये	neutral	neutral
indravardhan	मेरे बेद्रूम् मेइन् क्यु, तेरे बेद्रूम् मेइन् क्यु नहि॥। पर्त् २	neutral	neutral
rosesh	रोसेश्!॥। दो अस् इ सय्॥। वरन मै मोम्म को सब् कुच् बत दुन्ग	neutral	neutral
indravardhan	ओकय् ओकय्॥। आप् प्लेअसे इन्को लेकर् मेरे बेद्रूम् मेइन् ज कर् चुप् जैये, प्लेअसे	neutral	neutral
babu	अल्रिघ्त्, अल्रिघ्त्॥॥ गिर्ल्स्, अच्तिओन्	neutral	neutral
 
indravardhan	लोवेल्य्, लोवेल्य्!	neutral	neutral
maya	ब्रवो, ब्रवो!॥। कित्न हिल्ति है आज्कल् कि लद्किय!	neutral	neutral
rosesh	जैसे हव मेइन् २ पतन्ग् लेहेर रहि है॥। है न मोम्म	neutral	neutral
maya	हेहेहे	neutral	neutral
indravardhan	तुम् पतन्ग् उदन बन्द् करो और् मेरे लिये पहेले द्रिन्क् ले आ॥ पर्त् २	neutral	neutral
indravardhan	दुश्यन्त्॥ मज आ रह है?	neutral	neutral
indravardhan	दुश्यन्त्!	neutral	neutral
 
maya	इन्द्रवर्धन्॥।	neutral	neutral
indravardhan	ह्म्म्म्	neutral	neutral
maya	कैसे लग् रहि हु मै?	neutral	neutral
indravardhan	तरीफ़् करु य बुरै करु	neutral	neutral
maya	ओह्ह्, तरीफ़् प्लेअसे, तरीफ़्॥।	neutral	neutral
indravardhan	ओह् हो हो, फ़िर् तो सोच्न पदेग!	neutral	neutral
maya	होव् प्रेदिच्तब्ले इन्द्रवर्धन्!	neutral	neutral
indravardhan	नहि सेरिओउस्ल्य्, क्युकि बुरै तो मेरि मुह् पे थि मेरि	neutral	neutral
maya	अछ!?॥ क्य!?	neutral	neutral
indravardhan	येहि, कि तुम् बिल्कुल् ऐश्वर्य रै लग् रहि हो	neutral	neutral
maya	 ये मेरि बुरै हुइ?	neutral	neutral
indravardhan	नहि॥। लेकिन् ऐश्वर्य रै कि तो बुरै हुइ न	neutral	neutral
indravardhan	"जर सोचो उसे पत चलेग, तो मुझसे पूचेगि न, कि ""इन्द्रवर्धन्, तुम्हे मुझे मय के साथ् चोम्परे क्यु किय?"""	neutral	neutral
maya	इन्द्रवर्धन्, नोव् थत् वस् अ गूद् जोके!	neutral	neutral
indravardhan	व्हत्, रेअल्ल्य्!?	neutral	neutral
maya	अब्सोलुतेल्य्॥ बुत् रेअल्ल्य् इन्द्रवर्धन्, प्लेअसे, आज् मुझे यहसे बल्देव् को इम्प्रेस्स् कर् केहि भेज्न है 	neutral	neutral
indravardhan	क्यु पर्?	neutral	neutral
maya	मुम्बै चुल्तुरल् सोचिएत्य् कि प्रेसिदेन्त् मुझे हि बन्न है!	neutral	neutral
indravardhan	ओह्ह्ह्!	neutral	neutral
maya	सो नो गद्बद् तोदय्, ओकय्!	neutral	neutral
 
sahil	व्हत् अ ब्रिल्लिअन्त् स्तर्त् मोनिश!	neutral	neutral
monisha	मैने जान्बूच् के थोदि किय	neutral	neutral
sahil	अरय्, लेकिन् तुम्हे सम्भाल्न चहिये न दर्लिन्ग्॥। इ मेअन् म्र्। सिन्घ् के पुरे कप्दे खरब् हो गये	neutral	neutral
monisha	मेरि पुरि खीर् बर्बद् हो गयि॥। वो नहि दिखै देत!	neutral	neutral
monisha	और् फ़िर्॥। मुम्म्य् जि ने मुझे सब् के साम्ने आख् निकाल् कर् दाता	neutral	neutral
sahil	तुम् चम्मच् लेके अगर् म्र् सिन्घ् के पगदि मेइन् से खीर् निकलोगि, तो कोइ भि दातेग	neutral	neutral
monisha	तो क्य॥। इत्नि मेहनत् से बनै हुइ खीर् वस्ते होने देति!?॥। वो म्र् सिन्घ् कि पगदि च्लेअन् दिखै दि, तो मैने सोच निकाल् लो खीर्	neutral	neutral
sahil	वेर्य् रेसोउर्चेफ़ुल् इ मुस्त् सय्॥। चलो अभि, दिन्नेर् के लिये सब् लोग् वैत् कर् रहे होन्गे	neutral	neutral
monisha	मेइ नहि जौन्गि, तुम् जओ	neutral	neutral
sahil	चोमे ओन् न स्वीथेअर्त्॥। चलो चलो, इत्स् अल्ल् ओवेर्॥।   	neutral	neutral
monisha	सहिल्॥।	neutral	neutral
sahil	ह्म्म्म्	neutral	neutral
monisha	रोसेश् भै अप्नि ४-५ कवितए सुनने वले है	neutral	neutral
sahil	व्हत् अरे योउ सयिन्ग्!?॥। तो मै भि नहि जौन्ग	neutral	neutral
sahil	हा मोम्, हुम् लोग् बस् आ रहे है॥। ब्य् थे वय्, रोसेश् कि पोएत्र्य् रेअदिन्ग् खतम् हो गै?	neutral	neutral
 
monisha	सहिल् सहिल् हुअ सैन्त् वलि मोम्बत्ति त् बहुत् महन्गि थि न तो मैन् सले पे से अगर्बत्ति खद्लि। १५ रुपये के तीन् पच्केत्। यह् देखो मून्ग्र चमेलि और् यह् चोच्क्तैल्।सहिल् यह् तुम् क्य कर् रहे हो	neutral	neutral
sahil	वहि जो बहुत् पह्ले कर् लेन चहिए थ अनमिक थपर् कि च्द् इस् सेन्सतिओनल्	neutral	neutral
monisha	ईईईईए सहिल् बस् १ मिनुते रुको मेइन् ये अगर् बत्य जल लेति हु इस्कि खुश्बु से तुम् और् भि	neutral	neutral
sahil	अगर्बत्ति जाने दो न नहिन् होत इन्तेज़र् बहोन् मेइन् तुम् अ जओ न दिल् है बेकरर्	neutral	neutral
monisha	बदे वह् हो तुम् पिय पह्ले क्योन् नहिन् मने थे	neutral	neutral
sahil	पह्ले बेते मेइन् रजै के बद्ले रज्म के दाने थे अह	neutral	neutral
monisha	अब् तो नहिन् बद् मेइन् गोभि न हि कद्दु न कबद्	neutral	neutral
sahil	बहोन् मेइन् तुम् अ जओ न मैन् हून् बेकरर्	neutral	neutral
 
maya	थिस् इस् त्रोउब्लिन्ग् इन्द्रवदन्।इ होर्रिब्ले तेर्रिब्ले	neutral	neutral
indravardhan	अरे मोनिश तो इत्नि तुम्हरि तरेफ़् कि	neutral	neutral
maya	इशिलिये तो बुर लग् रह है इ मेअन् इत् फ़ील्स् एव्व्व् व्हेन् एनेम्य् लोवेस् मे। और् मोनिश ने तो इत्न प्यर् दिख दिय के॥ इ फ़ील् एव्व्व्व्	neutral	neutral
indravadan	व्हत्'स् व्रोन्ग् विथ् योउ मय मोनिश इत्न तु मेरि रेस्पेच्त् अ रहि है कि। मैय मैन् तो समझ् रह हुन् तुम्हेन् भि इस्के बद्ले मेइन् उसे	neutral	neutral
maya	ओक् ओक् ओक् स्वम्य् इन्द्रवदन् कप्त् प्रवचन्ंउझे पत कि मोनिश के बरे मेइन् मेरि ओपिनिओन् स्त्रतेगिस्त् है लेकिन्	neutral	neutral
monisha	मुम्म्य् जि मुम्म्य् जि मुम्म्य् जि	neutral	neutral
maya	अप्ने २ दोज़ेन् लिखि और् ग्लस्सेस् दिये थे न वह् तुत् गये	neutral	neutral
indravadan	क्य	neutral	neutral
maya	सरे के सरे ग्लस्सेस्	neutral	neutral
monisha	हन् मैन् सहिल् से कह थ कि बोक्ष् पेर् करो और् उन्होने चत्च् छोद् दिय	neutral	neutral
indravadan	मोनिश तुम् बोक्ष् के सथ् च्रिच्केत् खेल् रहि थि क्य	neutral	neutral
monisha	नहिन् नहिन् नहिन् वह् तो मैन् बोक्ष् ऐसे दिय थ न	neutral	neutral
maya	ओम् मोनिश तुम् कित्नि चरेलेस्स् लद्कि हो	neutral	neutral
monisha	मुम्म्य् जि आप् खुश् हो रहि है	neutral	neutral
maya	हन् क्युन्कि तुम् नहिन् सम्झोगे। तुम्ने सर कन्च् साफ़् कर् लिय	neutral	neutral
monisha	हन् सब् पच्क् कर् लिय मोहिनि चच को दे दुन्गि तो वह् २० रुपये मेइन् बेच् दलेन्गे।	neutral	neutral
maya	तुते हुए कन्च् के	neutral	neutral
monisha	हन् वह् मन्ज़ बनत है न पतन्ग् उदने वल	neutral	neutral
maya	गूद् निघ्त् मोनिश	neutral	neutral
 
rosesh	मोम	neutral	neutral
maya	लिखि हान् ?श्रधन्जलि लिखि तुम्ने	neutral	neutral
rosesh	नहिन् मैन् आप्कि श्रधन्जलि नहिन् लिखि	neutral	neutral
indravadan	यीई युपीई ह ह ह	neutral	neutral
maya	वित्थल् हमर बेद् बना दो	neutral	neutral
indravadan	और् चल् से आध लित्रे दुध् कम् लेन	neutral	neutral
maya	नहिन् आध नहिन् देध् लित्रे दुध् कम् लेन	neutral	neutral
indravadan	क्योन्	neutral	neutral
maya	क्युन्कि कल् से तुम्हर यह् बेत भि नहिन् होग न यहन्।	neutral	neutral
indravadan	अरे ह्सन्	neutral	neutral
rosesh	मोमेर्	neutral	neutral
maya	रघव् भै इस् बच्क्स्तब्बिन्ग् रस्चल् क समन् पच्क् कर्के बहर् फ़ेक् दो	neutral	neutral
indravadan	अरे वह् मैय य समन् फ़ेक्ने वल एक् नय च्लौसे है	neutral	neutral
maya	उस् चोन्दितिओन्स् ओफ़् लिए मैन् इन्से बात् नहिन् करुन्गि उस्के उपर् मैन् अच्चेस्सोरिएस् बनय थदिमग् मेइन्	neutral	neutral
indravadan	हन् मैने देख थ	neutral	neutral
rosesh	लेकिन् मम	neutral	neutral
maya	मैन् से बात् नहिन् कर् रहि हो जुस्त् आन्ख् हिम् गेत् इत् ओउत्	neutral	neutral
indravadan	रोसेस् गेत् ओउत्	neutral	neutral
rosesh	मम मेरि बात् सुनिये। मेने आप्कि श्रधन्जलि नहिन् लिखिये बल्कि उस्के एक् काम् कि है मैन् अच्चे से उसे तरह् सर् है मैन् हि कहन चह्त थ आप्से	neutral	neutral
maya	इ क्नेव् इत्। हे वस् प्लयिन्ग् विथ् वोर्द्स् लितेरल्ल्य् नौघ्त्य् फ़ेल्लोव् चोमे ओन् चोमे ओन् कर्के सुनओचोमे अन्द् सित् नेअर् विथ् मे	neutral	neutral
indravardhan	नहिन् नहिन् मय। ३ घन्ते हो चुकि है	neutral	neutral
maya	एक् मिनुत् बकि है नहिन् नहिन् पध् के सुनओ	neutral	neutral
rosesh	मेरि मम मय सर भै मरि मोमे मय सर भै जनि इश्वर् कि दि हुइ बधै इश्वर् कि सब्जि हुइ सच्चै कि दुनिय मैय से हि बनि बनै।	neutral	neutral
maya	जुस्त् वोन्देर्फ़ुल् रोसेस् आगे	neutral	neutral
rosesh	सब् कुछ् है मैय यशोद फाया कय इश्वर् नेत् तब्लेच्लोथ् दि है मैय से बनय रिश्त भि मय रस्त भि मय। लुन्च् दिन्नेर् ओर् ब्रेअक्फ़स्त् भि मय	neutral	neutral
maya	थत्'स् मिरच्ले	neutral	neutral
rosesh	माय तो सोफिस्तिचतिओन् क प्रतिक् है मैय तु मम्त कि है छय सर प्यर् आत अल्वय्स् मय मय।	neutral	neutral
maya	इ उन्देर्स्तूद् स्वीतिए तुम् अप्न दुध् पियो	neutral	neutral
indravadan	कमिन कवि	neutral	neutral
rosesh	मय है जिवन् कि प्रेयसि मय है जैसि दिनिन्ग् तब्ले कि कुर्सि मैय है दुध् मय हि लस्सि फ़िर् कैसे कहुन् कि मय चल् बसि	neutral	neutral
maya	ब्रवो ब्र इ लोवे योउ स्वीतिए	neutral	neutral
rosesh	थन्क्स् मम	neutral	neutral
indravadan	अरे वह् वह् रोसेश् कवित तो तुने बहुत् गेह्रि लिखि है।	neutral	neutral
rosesh	थन्क्स् अप् दुध् पिजिये न।	neutral	neutral
indravadan	हन् मैन् पध्ते पध्ते पि लुन्ग न	neutral	neutral
rosesh	नहिन् नहिन् मैन् आप्को यह् कवित नहिन् दुन्ग	neutral	neutral
indravadan	क्युन् तुने तो पध् लिय न। अब् मुझे पध्ने देने मेइन् क्य फ़र्क् है तुने तो पध् लिय	neutral	neutral
rosesh	नहिन् मैन् आप्को नहिन् दुन्ग यह् कवित	neutral	neutral
maya	मुझे दे दो मुझे दे दो मैन् यह् कवित पध् के सुनओ आउन्गि	neutral	neutral
maya	कोर कगज् कोर	neutral	neutral
indravadan	हन्	neutral	neutral
maya	रध भै रोसेस् बब क समन् बहर् फ़ेक् दो	neutral	neutral
indravadan	ओर् ये दुध् भि	neutral	neutral
rosesh	मम मेइन्	neutral	neutral
dushyant	रोसेश् रोसेश् मेरे घर् से ६ किलोमेत्रे भागने पेर् यहन् पहुन्च्ने पेर् १८ मिनुतेस् लग्ते हैन्	neutral	neutral
indravadan	अच्च दुश्यन्त् एक् कम् करो अभि फ़िन्दोउत् जओ तुम्हरे घर् से चन्द् तक् भग्ते जाने मेइन् कित्न मिनुत् लग्ते हैन्	neutral	neutral
dushyant	लतेर् लतेर् पह्ले मेरि बात् सुनो	neutral	neutral
indravadan	पह्ले तुम् यह् बतओ यहन् पेर् भग्ते हुए किउ आये हो?	neutral	neutral
dushyant	पह्ले मैन् यहन् क फोने त्र्य् कर् रह थ पेर् लग नहिन् इ दोन्'त् क्नोव् व्हत् व्रोन्ग् विथ् थिस्	neutral	neutral
indravadan	तुम्हरे पस्स् गदि भि तो है न	neutral	neutral
dushyant	हन् पेर् वह् दिक्कि क चर्पेत् खरब् हो गय है	neutral	neutral
indravadan	ओहर् सम्झ तुम् तो दिक्के पेर् बैथ्कर् आते हो न हो रोज् रोज्। गदि से	neutral	neutral
dushyant	चोम्मोन् दद् ॥ गदि गरगे मेइन् हि ओक्	neutral	neutral
maya	दुश्यन्त् प्लेअसे विल्ल् योउ गेत् तो थे पोइन्त्	neutral	neutral
dushyant	ओह् येस् तो सोनिअ ने कह कि किसि भि जीवित् व्यक्ति के श्रधन्जलि लिख जाये वह् अशोक् होत है और् अगर् ऐस किय। जिस् भि व्यक्ति के उपर् श्रधन्जलि लिखि गै होअए एकि महिने के अन्दर्	neutral	neutral
indravadan	उपर्	neutral	neutral
rosesh	इसिलिये मम आप्कि श्रधन्जलि मैने लिखि नहिन् वेल्ल् कि मन् मैन् क्यब् कि थि	neutral	neutral
indravadan	मय य सरसल्ह् झूथ् बोल् रह है पलत् रह है।	neutral	neutral
rosesh	नहिन् मम नहिन् मुझे पत थ लेकिन् मैन् अगर् आप् से कत थ तो आप्	neutral	neutral
maya	इ बेलिएवे तो योउ स्वीतिए	neutral	neutral
rosesh	थन्क्स्	neutral	neutral
maya	अन्द् इ अम् सो हप्प्य् कि तुम्ने मेरि श्रधन्जलि सिर्फ़् सुनै थिलिखि नहिन् अन्द् इ अम् एवेन् हप्प्य् कि तुने मोनिश कि श्रधन्जलि लिखि कित्ने दिन् हो गय उस्से	neutral	neutral
rosesh	अभि तो आध दिन् हुअ है मम	neutral	neutral
maya	ओह् नेवेर् मिन्द् सिर्फ़् सरे २९ दिन् बकि है।	neutral	neutral
indravadan	ओह् हो मैय महिन ३१ दिन् क भि होत है	neutral	neutral
maya	लेकिन् हम् लोग् सिर्फ़् ३० दिन् वल महिन अस्सुमे करेन्गे ओह् म्य् बब्य्	neutral	neutral
rosesh	मम	neutral	neutral
 
rosesh	सहि भै सहिल् भै ल्लह् पुरि क फोने आय थ। वह् बहुत् गुस्स कर् रह थ कि आपने नीलिम के सथ् छेद्छद् क्योन् कि	neutral	neutral
monisha	और् सहिल् समज् वलोन् कह् रहे हैन् कि वह् हमेन् समज् से बहर् निकल् देन्गे	neutral	neutral
sahil	मोनिश	neutral	neutral
monisha	क्य मोनिश अगले महिने अनाज् वले को फ़्री दिन्नेर् है। हो गय न	neutral	neutral
sahil	हन् हन् फ़्री दिन्नेर् गय मुझे तो फ़िर् भि जैल् क खन मिल् जएग	neutral	neutral
